ID_Produit;Nom_Produit;Categorie;Prix_Unitaire_ECO;Quantite_Stock;Statut_Disponibilite;Score_Avis;Date_Ajout;Poids_kg;Code_Barres
PROD-4792;Raquette de Tennis Quantum;Sports & Loisirs;1186.93;1138;En stock;3.8;2024-07-18;9.5;3660123193915
PROD-4793;Mélangeur Apex;Maison & Cuisine;587.69;1352;En stock;4.2;2024-11-11;9.56;3660123669402
PROD-4794;Ordinateur Portable Vortex;Électronique;1277.63;1067;En stock;3.2;2024-03-04;13.72;3660123204646
PROD-4795;Veste d'Hiver Elite;Mode;534.86;1423;En stock;3.8;2025-03-25;6.3;3660123174686
PROD-4796;Crème Hydratante Nova;Beauté & Santé;355.68;817;En stock;4.5;2024-04-08;7.31;3660123695847
PROD-4797;Aspirateur Robot Quantum;Maison & Cuisine;554.58;678;En stock;3.2;2026-07-10;7.3;3660123589371
PROD-4798;Ordinateur Portable Nova;Électronique;868.46;1136;En stock;3.0;2025-12-21;14.78;3660123341175
PROD-4799;Chaussures de Sport Vortex;Mode;1137.42;901;En stock;3.9;2024-05-19;4.91;3660123298806
PROD-4800;Aspirateur Robot Vortex;Maison & Cuisine;1193.44;1302;En stock;4.2;2025-12-07;2.82;3660123380780
PROD-4801;Parfum Nova;Beauté & Santé;475.37;1028;En stock;4.0;2025-04-14;14.36;3660123749487
PROD-4802;Brosse à Dents Électrique Nova;Beauté & Santé;820.91;695;En stock;4.4;2026-07-02;10.3;3660123116668
PROD-4803;Mélangeur Apex;Maison & Cuisine;1163.61;1254;En stock;3.5;2025-05-30;6.07;3660123544269
PROD-4804;Friteuse sans Huile Vortex;Maison & Cuisine;407.74;786;En stock;3.6;2024-10-19;4.07;3660123810231
PROD-4805;Vélo Tout Terrain Vortex;Sports & Loisirs;728.83;653;En stock;4.4;2025-02-06;11.96;3660123463649
PROD-4806;Machine à Café Vortex;Maison & Cuisine;109.89;1132;En stock;3.8;2025-04-09;6.14;3660123927362
PROD-4807;Four à Micro-ondes Nova;Maison & Cuisine;440.19;462;En stock;4.7;2026-05-27;4.74;3660123103117
PROD-4808;Vélo Tout Terrain Apex;Sports & Loisirs;1109.2;841;En stock;3.8;2024-09-08;4.13;3660123161971
PROD-4809;Écouteurs Sans Fil Elite;Électronique;1142.0;188;En stock;3.7;2025-12-07;3.02;3660123822505
PROD-4810;Jeans Slim Quantum;Mode;283.19;350;En stock;4.6;2025-06-24;8.39;3660123290785
PROD-4811;Machine à Café Zenith;Maison & Cuisine;602.58;580;En stock;3.6;2025-01-07;5.51;3660123851411
PROD-4812;Montre Connectée Elite;Électronique;1226.84;416;En stock;3.5;2024-10-24;14.02;3660123188135
PROD-4813;Smartphone Quantum;Électronique;447.99;1179;En stock;3.5;2025-08-04;5.05;3660123772708
PROD-4814;Jeans Slim Apex;Mode;824.98;1088;En stock;4.4;2024-07-02;12.86;3660123905595
PROD-4815;Chaussures de Sport Nova;Mode;662.3;751;En stock;3.1;2025-10-01;1.76;3660123527683
PROD-4816;Chaussures de Sport Elite;Mode;797.47;515;En stock;4.3;2024-10-22;2.75;3660123725194
PROD-4817;Parfum Nova;Beauté & Santé;336.6;1491;En stock;3.4;2024-08-07;9.81;3660123751974
PROD-4818;Parfum Zenith;Beauté & Santé;996.42;1167;En stock;4.6;2025-01-03;3.67;3660123102202
PROD-4819;Télévision 4K Zenith;Électronique;1054.27;534;En stock;3.7;2025-10-28;1.22;3660123654730
PROD-4820;Mélangeur Quantum;Maison & Cuisine;1149.63;363;En stock;4.8;2026-07-08;3.6;3660123456100
PROD-4821;Raquette de Tennis Nova;Sports & Loisirs;345.49;402;En stock;5.0;2024-01-27;10.89;3660123196248
PROD-4822;Mélangeur Quantum;Maison & Cuisine;1273.79;488;En stock;4.5;2025-07-01;9.64;3660123966010
PROD-4823;Vélo Tout Terrain Zenith;Sports & Loisirs;275.2;97;En stock;5.0;2025-10-12;1.16;3660123381701
PROD-4824;Tapis de Yoga Quantum;Sports & Loisirs;552.72;1209;En stock;3.8;2026-01-12;0.49;3660123948300
PROD-4825;Parfum Nova;Beauté & Santé;977.43;633;En stock;4.2;2026-06-21;12.2;3660123937790
PROD-4826;Tablette Quantum;Électronique;781.05;1433;En stock;4.3;2025-01-30;5.14;3660123545372
PROD-4827;Écouteurs Sans Fil Quantum;Électronique;117.74;1190;En stock;3.0;2024-04-20;13.52;3660123433888
PROD-4828;Ordinateur Portable Elite;Électronique;1288.3;166;En stock;3.8;2024-01-02;13.66;3660123898532
PROD-4829;Ordinateur Portable Quantum;Électronique;222.91;1271;En stock;4.1;2026-03-19;14.93;3660123636281
PROD-4830;Machine à Café Apex;Maison & Cuisine;1203.89;123;En stock;4.1;2026-06-28;1.29;3660123883844
PROD-4831;Crème Hydratante Nova;Beauté & Santé;489.77;946;En stock;4.2;2026-02-20;5.77;3660123733875
PROD-4832;Raquette de Tennis Zenith;Sports & Loisirs;221.46;126;En stock;4.3;2024-10-19;1.36;3660123978861
PROD-4833;Jeans Slim Zenith;Mode;516.0;1314;En stock;4.0;2026-05-12;7.38;3660123358674
PROD-4834;Parfum Apex;Beauté & Santé;936.73;724;En stock;4.2;2024-06-22;7.83;3660123984009
PROD-4835;Sac à Dos Elite;Mode;1128.6;559;En stock;3.9;2024-11-27;9.93;3660123831412
PROD-4836;Vélo Tout Terrain Quantum;Sports & Loisirs;915.99;1246;En stock;4.0;2025-08-30;3.52;3660123456530
PROD-4837;Chaussures de Sport Quantum;Mode;751.46;1351;En stock;4.6;2025-10-18;8.07;3660123972222
PROD-4838;Four à Micro-ondes Quantum;Maison & Cuisine;570.56;960;En stock;3.6;2025-10-02;1.59;3660123486894
PROD-4839;Brosse à Dents Électrique Vortex;Beauté & Santé;361.64;1377;En stock;4.1;2024-11-20;0.17;3660123394378
PROD-4840;Friteuse sans Huile Apex;Maison & Cuisine;1268.05;698;En stock;4.9;2025-03-20;11.16;3660123239846
PROD-4841;Crème Hydratante Vortex;Beauté & Santé;826.14;1267;En stock;4.3;2025-01-27;6.44;3660123115810
PROD-4842;Parfum Nova;Beauté & Santé;470.81;1385;En stock;3.9;2026-07-28;5.95;3660123609785
PROD-4843;T-shirt en Coton Nova;Mode;122.31;181;En stock;4.0;2024-05-12;5.9;3660123795505
PROD-4844;Four à Micro-ondes Zenith;Maison & Cuisine;1091.6;585;En stock;4.8;2025-06-23;0.45;3660123923189
PROD-4845;Mélangeur Zenith;Maison & Cuisine;761.32;124;En stock;4.0;2026-03-16;9.14;3660123345506
PROD-4846;Chaussures de Sport Zenith;Mode;320.11;322;En stock;4.6;2025-10-18;3.74;3660123910426
PROD-4847;Raquette de Tennis Zenith;Sports & Loisirs;59.1;915;En stock;4.4;2025-03-03;13.83;3660123480131
PROD-4848;Chaussures de Sport Nova;Mode;636.72;516;En stock;4.1;2026-02-06;12.0;3660123469748
PROD-4849;Mélangeur Apex;Maison & Cuisine;229.89;677;En stock;4.9;2026-02-01;8.31;3660123404548
PROD-4850;Gourde Isotherme Vortex;Sports & Loisirs;1100.95;105;En stock;3.2;2025-05-18;12.1;3660123910400
PROD-4851;Machine à Café Quantum;Maison & Cuisine;769.79;1299;En stock;4.8;2025-09-28;4.18;3660123818958
PROD-4852;Haltères Nova;Sports & Loisirs;279.63;1278;En stock;3.8;2024-09-17;10.21;3660123713208
PROD-4853;Sèche-Cheveux Nova;Beauté & Santé;87.67;458;En stock;4.3;2024-12-13;4.11;3660123558916
PROD-4854;Smartphone Vortex;Électronique;348.26;183;En stock;3.7;2026-01-01;1.32;3660123235164
PROD-4855;Jeans Slim Quantum;Mode;737.85;655;En stock;3.9;2024-11-23;3.4;3660123828476
PROD-4856;Crème Hydratante Apex;Beauté & Santé;922.23;413;En stock;4.4;2025-09-14;13.07;3660123493337
PROD-4857;Mélangeur Nova;Maison & Cuisine;803.37;854;En stock;3.1;2024-05-13;10.87;3660123884164
PROD-4858;Aspirateur Robot Zenith;Maison & Cuisine;86.81;725;En stock;3.3;2025-02-11;11.88;3660123314426
PROD-4859;Chaussures de Sport Apex;Mode;98.93;1226;En stock;4.0;2025-05-22;2.91;3660123250914
PROD-4860;Brosse à Dents Électrique Elite;Beauté & Santé;503.28;715;En stock;5.0;2026-07-03;12.47;3660123791023
PROD-4861;Friteuse sans Huile Apex;Maison & Cuisine;380.03;1457;En stock;4.9;2024-03-08;7.27;3660123943525
PROD-4862;Tapis de Yoga Nova;Sports & Loisirs;271.0;1387;En stock;3.5;2025-05-31;12.25;3660123406053
PROD-4863;T-shirt en Coton Vortex;Mode;848.63;511;En stock;3.8;2026-04-03;12.99;3660123156855
PROD-4864;Aspirateur Robot Elite;Maison & Cuisine;790.3;407;En stock;3.2;2025-04-27;13.67;3660123666532
PROD-4865;Montre Connectée Nova;Électronique;892.55;136;En stock;3.1;2024-09-03;13.95;3660123609107
PROD-4866;Gourde Isotherme Quantum;Sports & Loisirs;1020.22;931;En stock;3.5;2025-03-02;5.2;3660123578297
PROD-4867;Haltères Zenith;Sports & Loisirs;459.68;677;En stock;4.2;2024-02-29;3.2;3660123628759
PROD-4868;Tablette Zenith;Électronique;1049.63;1425;En stock;3.5;2025-01-01;11.6;3660123856984
PROD-4869;Smartphone Apex;Électronique;190.22;1278;En stock;3.4;2024-11-18;5.63;3660123346456
PROD-4870;Tablette Vortex;Électronique;953.73;277;En stock;3.4;2024-09-12;2.91;3660123186240
PROD-4871;Mélangeur Elite;Maison & Cuisine;971.31;143;En stock;3.6;2025-11-01;7.85;3660123452700
PROD-4872;Télévision 4K Apex;Électronique;194.79;512;En stock;3.0;2024-05-21;12.02;3660123543113
PROD-4873;Télévision 4K Quantum;Électronique;373.05;217;En stock;3.6;2024-05-06;11.22;3660123411378
PROD-4874;Sac à Dos Quantum;Mode;573.69;219;En stock;4.9;2026-07-15;14.68;3660123399524
PROD-4875;Brosse à Dents Électrique Elite;Beauté & Santé;1285.47;1353;En stock;3.3;2025-12-14;13.19;3660123707019
PROD-4876;Vélo Tout Terrain Apex;Sports & Loisirs;234.79;577;En stock;3.1;2025-08-03;4.98;3660123601204
PROD-4877;Mélangeur Nova;Maison & Cuisine;870.03;322;En stock;3.5;2026-03-27;11.65;3660123478771
PROD-4878;Brosse à Dents Électrique Quantum;Beauté & Santé;606.1;228;En stock;3.3;2025-07-13;2.79;3660123377314
PROD-4879;Sèche-Cheveux Vortex;Beauté & Santé;874.16;1471;En stock;4.2;2024-11-03;12.47;3660123475638
PROD-4880;Télévision 4K Elite;Électronique;945.53;1279;En stock;4.2;2026-02-06;10.63;3660123712344
PROD-4881;Veste d'Hiver Quantum;Mode;857.28;600;En stock;5.0;2025-03-18;3.85;3660123437043
PROD-4882;Machine à Café Vortex;Maison & Cuisine;17.61;528;En stock;3.1;2025-01-14;2.63;3660123263799
PROD-4883;Parfum Quantum;Beauté & Santé;704.45;676;En stock;3.5;2026-06-30;0.24;3660123172484
PROD-4884;Parfum Quantum;Beauté & Santé;782.85;709;En stock;4.5;2024-05-07;13.41;3660123415895
PROD-4885;Gourde Isotherme Apex;Sports & Loisirs;975.7;1261;En stock;4.4;2024-08-21;6.41;3660123250211
PROD-4886;T-shirt en Coton Elite;Mode;175.34;1031;En stock;4.4;2024-02-28;11.98;3660123424625
PROD-4887;Télévision 4K Quantum;Électronique;1171.39;66;En stock;4.7;2025-05-22;3.7;3660123835107
PROD-4888;Tapis de Yoga Elite;Sports & Loisirs;330.16;847;En stock;3.2;2025-11-10;4.54;3660123882790
PROD-4889;Raquette de Tennis Vortex;Sports & Loisirs;174.47;1403;En stock;4.5;2025-01-29;13.29;3660123467054
PROD-4890;Haltères Nova;Sports & Loisirs;639.25;591;En stock;4.3;2026-01-04;7.59;3660123799022
PROD-4891;Machine à Café Vortex;Maison & Cuisine;983.22;1003;En stock;4.4;2025-05-29;5.14;3660123194696
PROD-4892;T-shirt en Coton Quantum;Mode;1180.37;801;En stock;4.0;2025-06-04;1.15;3660123475991
PROD-4893;Tapis de Yoga Elite;Sports & Loisirs;429.37;851;En stock;4.4;2024-03-23;12.91;3660123534721
PROD-4894;Crème Hydratante Apex;Beauté & Santé;739.71;861;En stock;4.9;2024-09-01;5.88;3660123527118
PROD-4895;Écouteurs Sans Fil Vortex;Électronique;1148.55;642;En stock;3.2;2025-02-27;1.84;3660123175236
PROD-4896;Machine à Café Vortex;Maison & Cuisine;441.14;384;En stock;3.4;2024-09-24;13.6;3660123178265
PROD-4897;Brosse à Dents Électrique Zenith;Beauté & Santé;519.45;827;En stock;3.1;2024-05-11;1.31;3660123252383
PROD-4898;Raquette de Tennis Quantum;Sports & Loisirs;1100.9;638;En stock;4.1;2026-02-17;10.53;3660123506672
PROD-4899;Parfum Vortex;Beauté & Santé;402.37;986;En stock;4.1;2026-04-27;7.66;3660123735979
PROD-4900;Vélo Tout Terrain Apex;Sports & Loisirs;747.42;459;En stock;3.1;2024-06-14;7.47;3660123153425
PROD-4901;Jeans Slim Quantum;Mode;746.2;375;En stock;3.4;2024-12-21;12.22;3660123867321
PROD-4902;Télévision 4K Zenith;Électronique;181.75;8;Stock faible;4.9;2024-05-17;7.29;3660123525057
PROD-4903;Sèche-Cheveux Apex;Beauté & Santé;639.33;417;En stock;4.9;2026-02-10;9.13;3660123698388
PROD-4904;Parfum Nova;Beauté & Santé;612.02;1397;En stock;4.3;2026-05-06;7.91;3660123799774
PROD-4905;Jeans Slim Quantum;Mode;15.71;307;En stock;3.3;2024-01-13;6.26;3660123465216
PROD-4906;Gourde Isotherme Nova;Sports & Loisirs;837.1;722;En stock;4.0;2025-01-17;5.93;3660123866939
PROD-4907;Jeans Slim Vortex;Mode;681.87;132;En stock;3.0;2024-11-01;13.21;3660123978807
PROD-4908;Ordinateur Portable Elite;Électronique;215.55;416;En stock;3.0;2026-02-09;2.0;3660123904246
PROD-4909;Brosse à Dents Électrique Elite;Beauté & Santé;583.38;1422;En stock;5.0;2024-07-30;11.25;3660123440658
PROD-4910;Machine à Café Zenith;Maison & Cuisine;1092.37;165;En stock;3.2;2025-06-11;10.39;3660123258593
PROD-4911;Ordinateur Portable Vortex;Électronique;14.25;879;En stock;4.7;2025-11-19;10.58;3660123710996
PROD-4912;Sac à Dos Elite;Mode;1280.6;284;En stock;4.3;2025-07-29;5.09;3660123780984
PROD-4913;Montre Connectée Apex;Électronique;131.1;335;En stock;4.0;2024-03-21;7.05;3660123933794
PROD-4914;Sèche-Cheveux Nova;Beauté & Santé;832.43;868;En stock;3.8;2024-08-22;5.95;3660123855018
PROD-4915;Crème Hydratante Quantum;Beauté & Santé;235.98;150;En stock;4.3;2024-06-11;6.27;3660123990293
PROD-4916;Sac à Dos Vortex;Mode;371.04;20;Stock faible;3.4;2025-12-01;7.42;3660123151640
PROD-4917;Friteuse sans Huile Zenith;Maison & Cuisine;1284.37;63;En stock;4.7;2025-05-17;5.48;3660123461796
PROD-4918;Aspirateur Robot Elite;Maison & Cuisine;269.11;1455;En stock;3.5;2024-12-17;1.98;3660123822755
PROD-4919;Haltères Quantum;Sports & Loisirs;592.59;200;En stock;4.2;2024-12-16;0.81;3660123945401
PROD-4920;Aspirateur Robot Zenith;Maison & Cuisine;529.61;931;En stock;4.1;2025-04-12;11.87;3660123231912
PROD-4921;Haltères Nova;Sports & Loisirs;376.4;1275;En stock;3.6;2025-07-08;9.09;3660123624809
PROD-4922;Jeans Slim Elite;Mode;783.21;1034;En stock;3.5;2025-05-29;13.5;3660123104170
PROD-4923;Écouteurs Sans Fil Apex;Électronique;366.72;956;En stock;3.9;2025-02-27;4.1;3660123193589
PROD-4924;Four à Micro-ondes Elite;Maison & Cuisine;119.51;720;En stock;3.9;2026-05-09;5.26;3660123632827
PROD-4925;Machine à Café Elite;Maison & Cuisine;1231.21;792;En stock;3.2;2025-08-04;9.87;3660123788441
PROD-4926;Sac à Dos Elite;Mode;1060.83;268;En stock;4.1;2025-07-29;12.85;3660123708594
PROD-4927;Jeans Slim Elite;Mode;1109.66;524;En stock;4.5;2024-11-23;6.92;3660123974151
PROD-4928;Gourde Isotherme Apex;Sports & Loisirs;941.15;486;En stock;4.8;2025-07-02;12.68;3660123459935
PROD-4929;T-shirt en Coton Elite;Mode;1244.02;69;En stock;4.4;2025-08-19;12.78;3660123831318
PROD-4930;Sac à Dos Zenith;Mode;939.13;908;En stock;4.0;2024-05-25;14.2;3660123691733
PROD-4931;Sac à Dos Nova;Mode;504.86;31;Stock faible;4.8;2025-08-16;11.72;3660123191184
PROD-4932;Four à Micro-ondes Apex;Maison & Cuisine;545.43;217;En stock;4.1;2024-12-01;10.1;3660123529667
PROD-4933;Montre Connectée Vortex;Électronique;645.6;85;En stock;5.0;2025-03-24;2.12;3660123801435
PROD-4934;Aspirateur Robot Nova;Maison & Cuisine;1205.07;1458;En stock;3.4;2025-07-16;1.59;3660123169931
PROD-4935;Aspirateur Robot Vortex;Maison & Cuisine;806.96;811;En stock;4.7;2025-03-14;14.68;3660123564388
PROD-4936;Aspirateur Robot Nova;Maison & Cuisine;844.45;457;En stock;3.6;2024-09-13;7.6;3660123493567
PROD-4937;Chaussures de Sport Quantum;Mode;11.23;1311;En stock;3.2;2025-10-06;10.48;3660123464387
PROD-4938;Haltères Quantum;Sports & Loisirs;1049.12;396;En stock;4.2;2025-05-15;7.23;3660123433076
PROD-4939;Chaussures de Sport Quantum;Mode;269.57;499;En stock;3.2;2024-09-14;10.91;3660123105911
PROD-4940;Crème Hydratante Zenith;Beauté & Santé;1284.17;1125;En stock;4.3;2025-05-22;11.22;3660123352797
PROD-4941;Écouteurs Sans Fil Vortex;Électronique;1258.85;878;En stock;4.1;2024-02-29;12.76;3660123446570
PROD-4942;Aspirateur Robot Nova;Maison & Cuisine;1258.21;360;En stock;3.8;2026-06-22;6.35;3660123431598
PROD-4943;Chaussures de Sport Vortex;Mode;1164.01;1405;En stock;3.1;2024-12-01;7.78;3660123420712
PROD-4944;Smartphone Zenith;Électronique;508.07;646;En stock;4.2;2025-04-23;11.55;3660123113627
PROD-4945;Smartphone Apex;Électronique;1192.1;1375;En stock;3.1;2026-06-29;13.89;3660123572640
PROD-4946;Friteuse sans Huile Vortex;Maison & Cuisine;1220.25;527;En stock;3.8;2026-07-28;11.4;3660123343052
PROD-4947;Chaussures de Sport Zenith;Mode;324.76;823;En stock;4.5;2024-08-25;12.32;3660123767132
PROD-4948;Tablette Vortex;Électronique;366.41;431;En stock;3.2;2025-06-27;4.84;3660123703183
PROD-4949;Gourde Isotherme Apex;Sports & Loisirs;685.53;293;En stock;3.2;2024-01-14;5.32;3660123231966
PROD-4950;Crème Hydratante Elite;Beauté & Santé;1032.9;358;En stock;3.7;2024-03-10;1.64;3660123711240
PROD-4951;Ordinateur Portable Zenith;Électronique;785.49;29;Stock faible;4.2;2024-06-19;9.96;3660123396418
PROD-4952;Ordinateur Portable Zenith;Électronique;738.47;1272;En stock;4.2;2026-04-20;8.89;3660123864095
PROD-4953;Machine à Café Nova;Maison & Cuisine;729.58;1453;En stock;3.9;2025-03-04;14.81;3660123508094
PROD-4954;Tapis de Yoga Elite;Sports & Loisirs;509.53;338;En stock;4.7;2025-06-20;8.7;3660123435734
PROD-4955;Ordinateur Portable Zenith;Électronique;31.53;435;En stock;4.1;2026-04-17;14.61;3660123676835
PROD-4956;Friteuse sans Huile Quantum;Maison & Cuisine;379.92;1370;En stock;4.4;2024-07-18;0.42;3660123204773
PROD-4957;Brosse à Dents Électrique Quantum;Beauté & Santé;318.07;1414;En stock;4.5;2025-11-11;3.15;3660123753770
PROD-4958;Tapis de Yoga Nova;Sports & Loisirs;506.42;782;En stock;3.5;2024-06-19;13.17;3660123594847
PROD-4959;Écouteurs Sans Fil Zenith;Électronique;731.41;1128;En stock;3.7;2024-08-15;3.43;3660123210561
PROD-4960;Télévision 4K Vortex;Électronique;545.29;698;En stock;3.9;2025-04-04;6.15;3660123574291
PROD-4961;Tapis de Yoga Vortex;Sports & Loisirs;186.2;1442;En stock;4.6;2026-04-12;10.01;3660123679518
PROD-4962;Brosse à Dents Électrique Apex;Beauté & Santé;1138.19;120;En stock;4.8;2025-06-27;14.55;3660123565474
PROD-4963;Chaussures de Sport Zenith;Mode;53.2;1031;En stock;4.2;2026-07-18;2.87;3660123812586
PROD-4964;Ordinateur Portable Quantum;Électronique;26.71;896;En stock;4.0;2025-05-08;1.75;3660123774662
PROD-4965;Mélangeur Vortex;Maison & Cuisine;619.06;358;En stock;3.8;2024-12-15;11.28;3660123587938
PROD-4966;Ordinateur Portable Quantum;Électronique;373.52;848;En stock;4.0;2024-09-21;10.5;3660123199347
PROD-4967;Veste d'Hiver Nova;Mode;593.85;363;En stock;3.7;2026-01-06;4.58;3660123945951
PROD-4968;Sac à Dos Vortex;Mode;198.61;661;En stock;3.3;2025-03-05;9.85;3660123732861
PROD-4969;Sèche-Cheveux Elite;Beauté & Santé;155.12;1066;En stock;3.7;2024-04-16;11.45;3660123208030
PROD-4970;Écouteurs Sans Fil Elite;Électronique;568.28;511;En stock;4.6;2025-07-10;12.98;3660123178189
PROD-4971;Chaussures de Sport Quantum;Mode;380.03;861;En stock;4.0;2024-02-07;9.77;3660123163212
PROD-4972;Raquette de Tennis Apex;Sports & Loisirs;1262.01;1115;En stock;3.4;2026-01-22;3.22;3660123171000
PROD-4973;Brosse à Dents Électrique Zenith;Beauté & Santé;569.74;1438;En stock;3.1;2026-02-16;7.32;3660123633877
PROD-4974;Tapis de Yoga Nova;Sports & Loisirs;1199.03;612;En stock;4.5;2026-07-10;5.23;3660123312599
PROD-4975;Machine à Café Vortex;Maison & Cuisine;755.72;500;En stock;3.6;2026-06-25;5.46;3660123392444
PROD-4976;Chaussures de Sport Apex;Mode;447.3;648;En stock;4.7;2026-06-13;5.12;3660123593364
PROD-4977;Brosse à Dents Électrique Quantum;Beauté & Santé;258.16;1113;En stock;3.0;2025-10-17;3.12;3660123274260
PROD-4978;Jeans Slim Quantum;Mode;124.38;225;En stock;4.3;2026-02-04;10.11;3660123910442
PROD-4979;Friteuse sans Huile Elite;Maison & Cuisine;497.4;947;En stock;4.9;2024-09-13;7.27;3660123858475
PROD-4980;Machine à Café Elite;Maison & Cuisine;615.51;428;En stock;4.4;2024-12-18;9.81;3660123392667
PROD-4981;Raquette de Tennis Quantum;Sports & Loisirs;980.2;1423;En stock;3.4;2025-06-23;1.53;3660123298401
PROD-4982;Tablette Nova;Électronique;240.71;1171;En stock;4.9;2024-04-02;11.6;3660123847346
PROD-4983;Machine à Café Nova;Maison & Cuisine;668.44;1427;En stock;3.0;2026-02-21;14.98;3660123510787
PROD-4984;Mélangeur Nova;Maison & Cuisine;893.9;513;En stock;4.7;2024-04-07;13.68;3660123478043
PROD-4985;Veste d'Hiver Zenith;Mode;368.87;1104;En stock;4.2;2024-11-21;8.13;3660123655574
PROD-4986;Aspirateur Robot Zenith;Maison & Cuisine;997.9;104;En stock;4.8;2024-12-21;6.09;3660123129349
PROD-4987;Machine à Café Vortex;Maison & Cuisine;204.34;972;En stock;3.4;2025-11-14;4.61;3660123742119
PROD-4988;Écouteurs Sans Fil Quantum;Électronique;757.64;1119;En stock;4.9;2025-01-03;6.7;3660123547356
PROD-4989;Parfum Elite;Beauté & Santé;189.66;398;En stock;3.3;2026-01-26;11.93;3660123162581
PROD-4990;Parfum Nova;Beauté & Santé;1107.05;835;En stock;4.8;2024-11-17;5.85;3660123755472
PROD-4991;Mélangeur Quantum;Maison & Cuisine;508.71;1403;En stock;4.4;2026-04-23;13.11;3660123664412
PROD-4992;Machine à Café Apex;Maison & Cuisine;753.83;740;En stock;4.1;2024-06-30;7.86;3660123929868
PROD-4993;Chaussures de Sport Quantum;Mode;1213.44;1360;En stock;3.4;2024-08-02;1.26;3660123312187
PROD-4994;Aspirateur Robot Vortex;Maison & Cuisine;388.62;85;En stock;3.2;2024-06-10;11.19;3660123259644
PROD-4995;Sèche-Cheveux Nova;Beauté & Santé;1228.63;1435;En stock;4.8;2024-11-15;9.17;3660123640610
PROD-4996;Chaussures de Sport Zenith;Mode;746.53;1293;En stock;3.2;2026-04-06;14.98;3660123366471
PROD-4997;Aspirateur Robot Nova;Maison & Cuisine;1226.18;125;En stock;4.4;2025-12-07;1.56;3660123532064
PROD-4998;Four à Micro-ondes Quantum;Maison & Cuisine;240.8;294;En stock;4.0;2025-01-06;12.57;3660123420892
PROD-4999;Écouteurs Sans Fil Apex;Électronique;698.1;678;En stock;3.9;2026-07-24;13.9;3660123496741
PROD-5000;Machine à Café Vortex;Maison & Cuisine;464.06;213;En stock;4.3;2025-06-07;4.75;3660123547730
